host,Datetime,CPU utilization (%),Memory used  (%)
TWKHH01OPTIPW6V,2021/7/18 16:44,73.8858,60.5965
TWKHH01OPTIPW6V,2021/7/18 16:41,82.9044,60.0295
TWKHH01OPTIPW6V,2021/7/18 16:38,75.295,60.0136
TWKHH01OPTIPW6V,2021/7/18 16:35,75.873,60.1524
TWKHH01OPTIPW6V,2021/7/18 16:32,75.6562,59.717
TWKHH01OPTIPW6V,2021/7/18 16:29,76.4764,60.2784
TWKHH01OPTIPW6V,2021/7/18 16:26,75.978,62.1157
TWKHH01OPTIPW6V,2021/7/18 16:23,75.4633,67.7093
TWKHH01OPTIPW6V,2021/7/18 16:20,80.9954,71.3649
TWKHH01OPTIPW6V,2021/7/18 16:17,82.3734,61.8073
TWKHH01OPTIPW6V,2021/7/18 16:14,75.3055,60.6317
TWKHH01OPTIPW6V,2021/7/18 16:11,76.7349,59.9054
TWKHH01OPTIPW6V,2021/7/18 16:08,74.3997,60.7488
TWKHH01OPTIPW6V,2021/7/18 16:05,77.9806,63.827
TWKHH01OPTIPW6V,2021/7/18 16:02,75.8055,60.2451
TWKHH01OPTIPW6V,2021/7/18 15:59,76.56,58.5441
TWKHH01OPTIPW6V,2021/7/18 15:56,75.8702,59.8585
TWKHH01OPTIPW6V,2021/7/18 15:53,75.5011,64.5631
TWKHH01OPTIPW6V,2021/7/18 15:50,88.0073,58.913
TWKHH01OPTIPW6V,2021/7/18 15:47,75.9315,58.9064
TWKHH01OPTIPW6V,2021/7/18 15:44,76.5597,59.2212
TWKHH01OPTIPW6V,2021/7/18 15:41,74.8237,58.7168
TWKHH01OPTIPW6V,2021/7/18 15:38,75.7782,58.4555
TWKHH01OPTIPW6V,2021/7/18 15:35,74.5087,59.3797
TWKHH01OPTIPW6V,2021/7/18 15:32,75.678,59.2602
TWKHH01OPTIPW6V,2021/7/18 15:29,75.4303,58.1986
TWKHH01OPTIPW6V,2021/7/18 15:26,75.4353,57.4517
TWKHH01OPTIPW6V,2021/7/18 15:23,76.2775,57.3716
TWKHH01OPTIPW6V,2021/7/18 15:20,76.1925,57.3145
TWKHH01OPTIPW6V,2021/7/18 15:17,75.2217,56.6026
TWKHH01OPTIPW6V,2021/7/18 15:14,76.2678,56.4681
TWKHH01OPTIPW6V,2021/7/18 15:11,82.7702,59.0169
TWKHH01OPTIPW6V,2021/7/18 15:08,74.0989,58.6207
TWKHH01OPTIPW6V,2021/7/18 15:05,74.321,58.3891
TWKHH01OPTIPW6V,2021/7/18 15:02,75.6577,58.2697
TWKHH01OPTIPW6V,2021/7/18 14:59,76.3036,58.4989
TWKHH01OPTIPW6V,2021/7/18 14:56,75.5645,59.6785
TWKHH01OPTIPW6V,2021/7/18 14:53,74.232,59.6213
TWKHH01OPTIPW6V,2021/7/18 14:50,75.2747,58.9889
TWKHH01OPTIPW6V,2021/7/18 14:47,75.2807,58.9029
TWKHH01OPTIPW6V,2021/7/18 14:44,76.894,58.7627
TWKHH01OPTIPW6V,2021/7/18 14:41,75.5107,58.4988
TWKHH01OPTIPW6V,2021/7/18 14:38,73.1347,59.2205
TWKHH01OPTIPW6V,2021/7/18 14:35,75.765,58.2499
TWKHH01OPTIPW6V,2021/7/18 14:32,73.6952,59.1941
TWKHH01OPTIPW6V,2021/7/18 14:29,71.4354,60.2994
TWKHH01OPTIPW6V,2021/7/18 14:26,73.038,58.6182
TWKHH01OPTIPW6V,2021/7/18 14:23,74.8439,58.4663
TWKHH01OPTIPW6V,2021/7/18 14:20,75.6593,67.5922
TWKHH01OPTIPW6V,2021/7/18 14:17,88.2548,57.5908
TWKHH01OPTIPW6V,2021/7/18 14:14,76.2288,56.9661
TWKHH01OPTIPW6V,2021/7/18 14:11,81.1614,65.2245
TWKHH01OPTIPW6V,2021/7/18 14:08,88.1134,56.4059
TWKHH01OPTIPW6V,2021/7/18 14:05,75.7558,55.9462
TWKHH01OPTIPW6V,2021/7/18 14:02,75.8922,81.9047
TWKHH01OPTIPW6V,2021/7/18 13:59,87.7862,66.5783
TWKHH01OPTIPW6V,2021/7/18 13:56,88.0172,58.8951
TWKHH01OPTIPW6V,2021/7/18 13:53,73.4985,58.6927
TWKHH01OPTIPW6V,2021/7/18 13:50,75.147,57.7926
TWKHH01OPTIPW6V,2021/7/18 13:47,75.6111,57.8127
TWKHH01OPTIPW6V,2021/7/18 13:44,76.4414,56.987
TWKHH01OPTIPW6V,2021/7/18 13:41,75.7032,57.2134
TWKHH01OPTIPW6V,2021/7/18 13:38,75.5735,57.1288
TWKHH01OPTIPW6V,2021/7/18 13:35,75.9709,57.2821
TWKHH01OPTIPW6V,2021/7/18 13:32,73.9132,56.9521
TWKHH01OPTIPW6V,2021/7/18 13:29,75.6713,57.2207
TWKHH01OPTIPW6V,2021/7/18 13:26,75.0154,56.884
TWKHH01OPTIPW6V,2021/7/18 13:23,75.4202,56.8195
TWKHH01OPTIPW6V,2021/7/18 13:20,75.8077,56.9896
TWKHH01OPTIPW6V,2021/7/18 13:17,74.9987,56.9926
TWKHH01OPTIPW6V,2021/7/18 13:14,75.6738,56.9088
TWKHH01OPTIPW6V,2021/7/18 13:11,75.7292,56.7072
TWKHH01OPTIPW6V,2021/7/18 13:08,75.7989,56.2113
TWKHH01OPTIPW6V,2021/7/18 13:05,74.8161,56.0789
TWKHH01OPTIPW6V,2021/7/18 13:02,75.3343,56.0738
TWKHH01OPTIPW6V,2021/7/18 12:59,75.5927,56.6555
TWKHH01OPTIPW6V,2021/7/18 12:56,75.6279,57.5439
TWKHH01OPTIPW6V,2021/7/18 12:53,75.4262,57.0794
TWKHH01OPTIPW6V,2021/7/18 12:50,75.8141,56.9128
TWKHH01OPTIPW6V,2021/7/18 12:47,75.7074,68.452
TWKHH01OPTIPW6V,2021/7/18 12:44,88.2175,55.1884
TWKHH01OPTIPW6V,2021/7/18 12:41,75.9156,54.907
TWKHH01OPTIPW6V,2021/7/18 12:38,75.9163,56.4763
TWKHH01OPTIPW6V,2021/7/18 12:35,76.1614,56.2597
TWKHH01OPTIPW6V,2021/7/18 12:32,75.142,56.9179
TWKHH01OPTIPW6V,2021/7/18 12:29,75.8125,55.4127
TWKHH01OPTIPW6V,2021/7/18 12:26,74.4004,55.5144
TWKHH01OPTIPW6V,2021/7/18 12:23,73.7039,54.8168
TWKHH01OPTIPW6V,2021/7/18 12:20,76.2588,89.7862
TWKHH01OPTIPW6V,2021/7/18 12:17,85.6673,71.9496
TWKHH01OPTIPW6V,2021/7/18 12:14,94.0741,66.9549
TWKHH01OPTIPW6V,2021/7/18 12:11,88.4157,62.0899
TWKHH01OPTIPW6V,2021/7/18 12:08,88.7348,53.1592
TWKHH01OPTIPW6V,2021/7/18 12:05,76.6451,53.147
TWKHH01OPTIPW6V,2021/7/18 12:02,74.1224,53.063
TWKHH01OPTIPW6V,2021/7/18 11:59,75.9184,53.2439
TWKHH01OPTIPW6V,2021/7/18 11:56,74.0835,52.834
TWKHH01OPTIPW6V,2021/7/18 11:53,76.2011,52.2556
TWKHH01OPTIPW6V,2021/7/18 11:50,76.188,64.4778
TWKHH01OPTIPW6V,2021/7/18 11:47,87.8971,80.6674
TWKHH01OPTIPW6V,2021/7/18 11:44,93.8797,62.7095
TWKHH01OPTIPW6V,2021/7/18 11:41,86.2946,53.8114
TWKHH01OPTIPW6V,2021/7/18 11:38,76.914,58.9704
TWKHH01OPTIPW6V,2021/7/18 11:35,86.0488,60.1958
TWKHH01OPTIPW6V,2021/7/18 11:32,84.4413,53.0236
TWKHH01OPTIPW6V,2021/7/18 11:29,84.4697,53.3217
TWKHH01OPTIPW6V,2021/7/18 11:26,75.8662,53.3246
TWKHH01OPTIPW6V,2021/7/18 11:23,75.7128,53.3058
TWKHH01OPTIPW6V,2021/7/18 11:20,74.8204,54.3762
TWKHH01OPTIPW6V,2021/7/18 11:17,75.1291,53.6344
TWKHH01OPTIPW6V,2021/7/18 11:14,75.5317,54.7281
TWKHH01OPTIPW6V,2021/7/18 11:11,75.5638,54.5342
TWKHH01OPTIPW6V,2021/7/18 11:08,75.0399,54.5329
TWKHH01OPTIPW6V,2021/7/18 11:05,76.1598,55.1816
TWKHH01OPTIPW6V,2021/7/18 11:02,75.8317,61.4382
TWKHH01OPTIPW6V,2021/7/18 10:59,87.2724,54.5519
TWKHH01OPTIPW6V,2021/7/18 10:56,75.669,54.5085
TWKHH01OPTIPW6V,2021/7/18 10:53,73.4814,54.4151
TWKHH01OPTIPW6V,2021/7/18 10:50,75.7492,52.8815
TWKHH01OPTIPW6V,2021/7/18 10:47,75.0567,52.8709
TWKHH01OPTIPW6V,2021/7/18 10:44,79.0865,61.8865
TWKHH01OPTIPW6V,2021/7/18 10:41,85.0845,57.6423
TWKHH01OPTIPW6V,2021/7/18 10:38,87.0626,51.1967
TWKHH01OPTIPW6V,2021/7/18 10:35,75.5685,54.902
TWKHH01OPTIPW6V,2021/7/18 10:32,75.5249,54.025
TWKHH01OPTIPW6V,2021/7/18 10:29,75.6598,53.7495
TWKHH01OPTIPW6V,2021/7/18 10:26,76.2227,60.2222
TWKHH01OPTIPW6V,2021/7/18 10:23,86.0999,51.8996
TWKHH01OPTIPW6V,2021/7/18 10:20,76.0534,50.7923
TWKHH01OPTIPW6V,2021/7/18 10:17,76.0885,59.8349
TWKHH01OPTIPW6V,2021/7/18 10:14,87.6171,50.6478
TWKHH01OPTIPW6V,2021/7/18 10:11,74.6954,52.3876
TWKHH01OPTIPW6V,2021/7/18 10:08,76.8381,53.7609
TWKHH01OPTIPW6V,2021/7/18 10:05,72.7586,52.9103
TWKHH01OPTIPW6V,2021/7/18 10:02,74.1811,52.6548
TWKHH01OPTIPW6V,2021/7/18 09:59,72.5232,52.06
TWKHH01OPTIPW6V,2021/7/18 09:56,74.6204,61.0511
TWKHH01OPTIPW6V,2021/7/18 09:53,87.5609,54.3404
TWKHH01OPTIPW6V,2021/7/18 09:50,85.2207,59.066
TWKHH01OPTIPW6V,2021/7/18 09:47,93.3266,57.4609
TWKHH01OPTIPW6V,2021/7/18 09:44,83.9543,49.4307
TWKHH01OPTIPW6V,2021/7/18 09:41,76.253,49.8039
TWKHH01OPTIPW6V,2021/7/18 09:38,74.0137,48.7335
TWKHH01OPTIPW6V,2021/7/18 09:35,75.0411,48.5168
TWKHH01OPTIPW6V,2021/7/18 09:32,74.6572,55.7171
TWKHH01OPTIPW6V,2021/7/18 09:29,83.031,56.1146
TWKHH01OPTIPW6V,2021/7/18 09:26,86.1652,48.7348
TWKHH01OPTIPW6V,2021/7/18 09:23,74.842,48.4269
TWKHH01OPTIPW6V,2021/7/18 09:20,75.6706,47.4362
TWKHH01OPTIPW6V,2021/7/18 09:17,75.1455,68.5836
TWKHH01OPTIPW6V,2021/7/18 09:14,86.0793,55.0852
TWKHH01OPTIPW6V,2021/7/18 09:11,86.9511,50.0134
TWKHH01OPTIPW6V,2021/7/18 09:08,74.9456,59.4903
TWKHH01OPTIPW6V,2021/7/18 09:05,86.8109,49.4776
TWKHH01OPTIPW6V,2021/7/18 09:02,72.9736,48.8106
TWKHH01OPTIPW6V,2021/7/18 08:59,73.9338,48.8544
TWKHH01OPTIPW6V,2021/7/18 08:56,75.9073,48.2532
TWKHH01OPTIPW6V,2021/7/18 08:53,72.5632,48.1403
TWKHH01OPTIPW6V,2021/7/18 08:50,75.2903,47.6614
TWKHH01OPTIPW6V,2021/7/18 08:47,74.7479,47.7357
TWKHH01OPTIPW6V,2021/7/18 08:44,74.4989,46.8836
TWKHH01OPTIPW6V,2021/7/18 08:41,75.1974,46.3289
TWKHH01OPTIPW6V,2021/7/18 08:38,75.3488,55.7294
TWKHH01OPTIPW6V,2021/7/18 08:35,87.6516,46.3617
TWKHH01OPTIPW6V,2021/7/18 08:32,75.4485,46.0637
TWKHH01OPTIPW6V,2021/7/18 08:29,76.3022,45.5227
TWKHH01OPTIPW6V,2021/7/18 08:26,75.2539,45.4109
TWKHH01OPTIPW6V,2021/7/18 08:23,74.3808,54.6862
TWKHH01OPTIPW6V,2021/7/18 08:20,82.6358,61.8444
TWKHH01OPTIPW6V,2021/7/18 08:17,86.2825,57.7385
TWKHH01OPTIPW6V,2021/7/18 08:14,85.8145,46.5216
TWKHH01OPTIPW6V,2021/7/18 08:11,75.7185,45.9875
TWKHH01OPTIPW6V,2021/7/18 08:08,73.1999,55.6857
TWKHH01OPTIPW6V,2021/7/18 08:05,87.406,52.3818
TWKHH01OPTIPW6V,2021/7/18 08:02,83.0619,45.3928
TWKHH01OPTIPW6V,2021/7/18 07:59,75.6033,46.0659
TWKHH01OPTIPW6V,2021/7/18 07:56,72.6653,44.8571
TWKHH01OPTIPW6V,2021/7/18 07:53,69.0151,60.4488
TWKHH01OPTIPW6V,2021/7/18 07:50,89.5723,60.8714
TWKHH01OPTIPW6V,2021/7/18 07:47,85.8948,50.8874
TWKHH01OPTIPW6V,2021/7/18 07:44,75.2024,49.6671
TWKHH01OPTIPW6V,2021/7/18 07:41,74.5417,48.9429
TWKHH01OPTIPW6V,2021/7/18 07:38,76.0649,48.7896
TWKHH01OPTIPW6V,2021/7/18 07:35,75.6147,48.4606
TWKHH01OPTIPW6V,2021/7/18 07:32,75.4731,58.5677
TWKHH01OPTIPW6V,2021/7/18 07:29,86.8471,56.989
TWKHH01OPTIPW6V,2021/7/18 07:26,87.9232,48.6028
TWKHH01OPTIPW6V,2021/7/18 07:23,75.7419,48.2659
TWKHH01OPTIPW6V,2021/7/18 07:20,67.5858,46.6892
TWKHH01OPTIPW6V,2021/7/18 07:17,75.8336,45.4741
TWKHH01OPTIPW6V,2021/7/18 07:14,75.0627,46.2773
TWKHH01OPTIPW6V,2021/7/18 07:11,69.1726,44.0671
TWKHH01OPTIPW6V,2021/7/18 07:08,75.5538,43.2863
TWKHH01OPTIPW6V,2021/7/18 07:05,84.691,53.5022
TWKHH01OPTIPW6V,2021/7/18 07:02,96.1626,55.6401
TWKHH01OPTIPW6V,2021/7/18 06:59,97.5946,97.7533
TWKHH01OPTIPW6V,2021/7/18 06:56,93.389,99.4966
TWKHH01OPTIPW6V,2021/7/18 06:53,92.1781,75.1437
TWKHH01OPTIPW6V,2021/7/18 06:50,94.8867,74.7829
TWKHH01OPTIPW6V,2021/7/18 06:47,95.5957,70.3961
TWKHH01OPTIPW6V,2021/7/18 06:44,92.7288,61.1631
TWKHH01OPTIPW6V,2021/7/18 06:41,75.6207,65.1557
TWKHH01OPTIPW6V,2021/7/18 06:38,84.459,72.5633
TWKHH01OPTIPW6V,2021/7/18 06:35,85.8922,64.0974
TWKHH01OPTIPW6V,2021/7/18 06:32,74.5073,66.2226
TWKHH01OPTIPW6V,2021/7/18 06:29,87.5597,62.3737
TWKHH01OPTIPW6V,2021/7/18 06:26,75.2594,62.1384
TWKHH01OPTIPW6V,2021/7/18 06:23,75.146,62.0177
TWKHH01OPTIPW6V,2021/7/18 06:20,75.7374,61.4534
TWKHH01OPTIPW6V,2021/7/18 06:17,73.6289,61.4632
TWKHH01OPTIPW6V,2021/7/18 06:14,75.9835,60.696
TWKHH01OPTIPW6V,2021/7/18 06:11,75.5269,60.4341
TWKHH01OPTIPW6V,2021/7/18 06:08,75.9422,60.2355
TWKHH01OPTIPW6V,2021/7/18 06:05,75.6103,60.5391
TWKHH01OPTIPW6V,2021/7/18 06:02,76.0853,60.3871
TWKHH01OPTIPW6V,2021/7/18 05:59,75.9035,65.1385
TWKHH01OPTIPW6V,2021/7/18 05:56,86.1295,69.4284
TWKHH01OPTIPW6V,2021/7/18 05:53,80.7844,62.4656
TWKHH01OPTIPW6V,2021/7/18 05:50,75.8915,68.5164
TWKHH01OPTIPW6V,2021/7/18 05:47,87.6235,77.6332
TWKHH01OPTIPW6V,2021/7/18 05:44,95.4123,72.618
TWKHH01OPTIPW6V,2021/7/18 05:41,94.5542,84.5955
TWKHH01OPTIPW6V,2021/7/18 05:38,94.0506,69.3813
TWKHH01OPTIPW6V,2021/7/18 05:35,92.9927,60.8176
TWKHH01OPTIPW6V,2021/7/18 05:32,76.1854,60.6319
TWKHH01OPTIPW6V,2021/7/18 05:29,74.2437,60.5036
TWKHH01OPTIPW6V,2021/7/18 05:26,77.7535,93.7474
TWKHH01OPTIPW6V,2021/7/18 05:23,88.0609,76.1131
TWKHH01OPTIPW6V,2021/7/18 05:20,88.0942,71.483
TWKHH01OPTIPW6V,2021/7/18 05:17,87.5069,61.0433
TWKHH01OPTIPW6V,2021/7/18 05:14,75.382,61.1198
TWKHH01OPTIPW6V,2021/7/18 05:11,80.4769,71.8365
TWKHH01OPTIPW6V,2021/7/18 05:08,92.8911,65.9179
TWKHH01OPTIPW6V,2021/7/18 05:05,84.6054,61.7491
TWKHH01OPTIPW6V,2021/7/18 05:02,77.8273,68.2938
TWKHH01OPTIPW6V,2021/7/18 04:59,82.2518,62.5574
TWKHH01OPTIPW6V,2021/7/18 04:56,76.942,60.0216
TWKHH01OPTIPW6V,2021/7/18 04:53,76.5771,60.0578
TWKHH01OPTIPW6V,2021/7/18 04:50,76.5623,62.5793
TWKHH01OPTIPW6V,2021/7/18 04:47,75.7327,62.6289
TWKHH01OPTIPW6V,2021/7/18 04:44,79.8359,62.061
TWKHH01OPTIPW6V,2021/7/18 04:41,81.9367,61.7112
TWKHH01OPTIPW6V,2021/7/18 04:38,80.7175,61.6539
TWKHH01OPTIPW6V,2021/7/18 04:35,78.7231,61.3729
TWKHH01OPTIPW6V,2021/7/18 04:32,78.7003,62.8381
TWKHH01OPTIPW6V,2021/7/18 04:29,78.7872,61.6086
TWKHH01OPTIPW6V,2021/7/18 04:26,81.3414,62.9214
TWKHH01OPTIPW6V,2021/7/18 04:23,77.7808,62.702
TWKHH01OPTIPW6V,2021/7/18 04:20,79.2312,62.4438
TWKHH01OPTIPW6V,2021/7/18 04:17,82.8157,62.4644
TWKHH01OPTIPW6V,2021/7/18 04:14,78.8088,71.4097
TWKHH01OPTIPW6V,2021/7/18 04:11,92.0326,62.6229
TWKHH01OPTIPW6V,2021/7/18 04:08,81.396,71.8909
TWKHH01OPTIPW6V,2021/7/18 04:05,93.5917,63.8273
TWKHH01OPTIPW6V,2021/7/18 04:02,81.2132,62.5617
TWKHH01OPTIPW6V,2021/7/18 03:59,80.6641,62.3768
TWKHH01OPTIPW6V,2021/7/18 03:56,78.9494,62.3145
TWKHH01OPTIPW6V,2021/7/18 03:53,78.9354,61.0377
TWKHH01OPTIPW6V,2021/7/18 03:50,84.4872,60.2314
TWKHH01OPTIPW6V,2021/7/18 03:47,82.5249,60.169
TWKHH01OPTIPW6V,2021/7/18 03:44,83.7532,59.9518
TWKHH01OPTIPW6V,2021/7/18 03:41,90.9469,59.7535
TWKHH01OPTIPW6V,2021/7/18 03:38,89.4696,59.4243
TWKHH01OPTIPW6V,2021/7/18 03:35,79.27,59.8169
TWKHH01OPTIPW6V,2021/7/18 03:32,82.0657,59.6426
TWKHH01OPTIPW6V,2021/7/18 03:29,82.5158,61.0111
TWKHH01OPTIPW6V,2021/7/18 03:26,82.6538,60.5765
TWKHH01OPTIPW6V,2021/7/18 03:23,85.1285,60.0678
TWKHH01OPTIPW6V,2021/7/18 03:20,83.7116,59.8091
TWKHH01OPTIPW6V,2021/7/18 03:17,79.3701,66.3261
TWKHH01OPTIPW6V,2021/7/18 03:14,93.5449,57.9467
TWKHH01OPTIPW6V,2021/7/18 03:11,85.0618,57.8935
TWKHH01OPTIPW6V,2021/7/18 03:08,82.8918,57.9343
TWKHH01OPTIPW6V,2021/7/18 03:05,82.6009,57.8003
TWKHH01OPTIPW6V,2021/7/18 03:02,80.8403,57.6551
TWKHH01OPTIPW6V,2021/7/18 02:59,76.2317,71.1331
TWKHH01OPTIPW6V,2021/7/18 02:56,90.3052,70.4907
TWKHH01OPTIPW6V,2021/7/18 02:53,94.7985,72.805
TWKHH01OPTIPW6V,2021/7/18 02:50,95.8328,65.3499
TWKHH01OPTIPW6V,2021/7/18 02:47,96.5543,63.0931
TWKHH01OPTIPW6V,2021/7/18 02:44,93.6562,58.6264
TWKHH01OPTIPW6V,2021/7/18 02:41,85.0839,58.4253
TWKHH01OPTIPW6V,2021/7/18 02:38,86.7157,57.4017
TWKHH01OPTIPW6V,2021/7/18 02:35,83.0438,56.8153
TWKHH01OPTIPW6V,2021/7/18 02:32,82.3095,56.6918
TWKHH01OPTIPW6V,2021/7/18 02:29,82.2875,56.4362
TWKHH01OPTIPW6V,2021/7/18 02:26,76.803,56.7635
TWKHH01OPTIPW6V,2021/7/18 02:23,79.3834,56.2853
TWKHH01OPTIPW6V,2021/7/18 02:20,78.679,58.1178
TWKHH01OPTIPW6V,2021/7/18 02:17,83.6007,57.8039
TWKHH01OPTIPW6V,2021/7/18 02:14,83.3306,57.6292
TWKHH01OPTIPW6V,2021/7/18 02:11,80.4129,57.4109
TWKHH01OPTIPW6V,2021/7/18 02:08,79.0929,56.5052
TWKHH01OPTIPW6V,2021/7/18 02:05,78.0242,56.1914
TWKHH01OPTIPW6V,2021/7/18 02:02,75.8671,55.5188
TWKHH01OPTIPW6V,2021/7/18 01:59,80.3764,62.0639
TWKHH01OPTIPW6V,2021/7/18 01:56,94.4568,54.7557
TWKHH01OPTIPW6V,2021/7/18 01:53,75.171,54.7662
TWKHH01OPTIPW6V,2021/7/18 01:50,74.6039,53.7542
TWKHH01OPTIPW6V,2021/7/18 01:47,74.3248,53.7074
TWKHH01OPTIPW6V,2021/7/18 01:44,79.7552,61.0256
TWKHH01OPTIPW6V,2021/7/18 01:41,87.981,57.8277
TWKHH01OPTIPW6V,2021/7/18 01:38,84.3707,63.0007
TWKHH01OPTIPW6V,2021/7/18 01:35,94.6948,62.406
TWKHH01OPTIPW6V,2021/7/18 01:32,83.9855,54.3288
TWKHH01OPTIPW6V,2021/7/18 01:29,76.0648,54.0474
TWKHH01OPTIPW6V,2021/7/18 01:26,74.6314,53.5292
TWKHH01OPTIPW6V,2021/7/18 01:23,75.4711,53.5645
TWKHH01OPTIPW6V,2021/7/18 01:20,73.8333,54.8329
TWKHH01OPTIPW6V,2021/7/18 01:17,74.7782,53.8442
TWKHH01OPTIPW6V,2021/7/18 01:14,75.4449,54.6482
TWKHH01OPTIPW6V,2021/7/18 01:11,73.761,53.2744
TWKHH01OPTIPW6V,2021/7/18 01:08,72.8117,53.0134
TWKHH01OPTIPW6V,2021/7/18 01:05,75.2078,52.5979
TWKHH01OPTIPW6V,2021/7/18 01:02,75.593,52.6269
TWKHH01OPTIPW6V,2021/7/18 00:59,70.6719,51.9506
TWKHH01OPTIPW6V,2021/7/18 00:56,73.8147,50.7373
TWKHH01OPTIPW6V,2021/7/18 00:53,72.1564,56.003
TWKHH01OPTIPW6V,2021/7/18 00:50,82.7608,60.9917
TWKHH01OPTIPW6V,2021/7/18 00:47,84.3923,49.4317
TWKHH01OPTIPW6V,2021/7/18 00:44,73.5718,49.6057
TWKHH01OPTIPW6V,2021/7/18 00:41,72.075,47.2309
TWKHH01OPTIPW6V,2021/7/18 00:38,74.6087,46.2321
TWKHH01OPTIPW6V,2021/7/18 00:35,71.9916,45.3155
TWKHH01OPTIPW6V,2021/7/18 00:32,73.6872,44.3699
TWKHH01OPTIPW6V,2021/7/18 00:29,73.2366,97.4209
TWKHH01OPTIPW6V,2021/7/18 00:26,94.6314,98.1697
TWKHH01OPTIPW6V,2021/7/18 00:23,84.4933,81.3197
TWKHH01OPTIPW6V,2021/7/18 00:20,85.9373,80.6296
TWKHH01OPTIPW6V,2021/7/18 00:17,88.0142,79.9604
TWKHH01OPTIPW6V,2021/7/18 00:14,94.9782,79.0001
TWKHH01OPTIPW6V,2021/7/18 00:11,91.9998,73.0047
TWKHH01OPTIPW6V,2021/7/18 00:08,75.7698,80.6331
TWKHH01OPTIPW6V,2021/7/18 00:05,88.2178,72.409
TWKHH01OPTIPW6V,2021/7/18 00:02,73.7551,72.248
TWKHH01OPTIPW6V,2021/7/17 23:59,75.0647,71.7507
TWKHH01OPTIPW6V,2021/7/17 23:56,74.6579,71.6669
TWKHH01OPTIPW6V,2021/7/17 23:53,75.0897,71.4745
TWKHH01OPTIPW6V,2021/7/17 23:50,75.192,70.7334
TWKHH01OPTIPW6V,2021/7/17 23:47,73.5533,70.0281
TWKHH01OPTIPW6V,2021/7/17 23:44,74.7931,71.0331
TWKHH01OPTIPW6V,2021/7/17 23:41,75.866,78.3089
TWKHH01OPTIPW6V,2021/7/17 23:38,87.7586,72.3029
TWKHH01OPTIPW6V,2021/7/17 23:35,72.1341,72.0339
TWKHH01OPTIPW6V,2021/7/17 23:32,75.1297,73.9071
TWKHH01OPTIPW6V,2021/7/17 23:29,74.8505,73.4145
TWKHH01OPTIPW6V,2021/7/17 23:26,74.8336,73.3327
TWKHH01OPTIPW6V,2021/7/17 23:23,74.9317,73.327
TWKHH01OPTIPW6V,2021/7/17 23:20,74.9499,72.35
TWKHH01OPTIPW6V,2021/7/17 23:17,75.3852,72.4022
TWKHH01OPTIPW6V,2021/7/17 23:14,76.1118,72.3881
TWKHH01OPTIPW6V,2021/7/17 23:11,74.4465,71.1966
TWKHH01OPTIPW6V,2021/7/17 23:08,74.9635,72.721
TWKHH01OPTIPW6V,2021/7/17 23:05,72.8215,74.4518
TWKHH01OPTIPW6V,2021/7/17 23:02,75.4753,73.9899
TWKHH01OPTIPW6V,2021/7/17 22:59,76.1169,73.3487
TWKHH01OPTIPW6V,2021/7/17 22:56,75.3636,72.7696
TWKHH01OPTIPW6V,2021/7/17 22:53,73.8715,72.4814
TWKHH01OPTIPW6V,2021/7/17 22:50,75.5166,77.123
TWKHH01OPTIPW6V,2021/7/17 22:47,84.0825,79.0156
TWKHH01OPTIPW6V,2021/7/17 22:44,84.5088,70.388
TWKHH01OPTIPW6V,2021/7/17 22:41,76.4791,71.3159
TWKHH01OPTIPW6V,2021/7/17 22:38,75.8144,73.4105
TWKHH01OPTIPW6V,2021/7/17 22:35,75.8836,72.8509
TWKHH01OPTIPW6V,2021/7/17 22:32,72.2673,73.3914
TWKHH01OPTIPW6V,2021/7/17 22:29,75.8141,72.1986
TWKHH01OPTIPW6V,2021/7/17 22:26,75.2805,71.3361
TWKHH01OPTIPW6V,2021/7/17 22:23,75.4831,72.3685
TWKHH01OPTIPW6V,2021/7/17 22:20,80.5684,77.7135
TWKHH01OPTIPW6V,2021/7/17 22:17,87.8326,72.3241
TWKHH01OPTIPW6V,2021/7/17 22:14,74.0857,70.8139
TWKHH01OPTIPW6V,2021/7/17 22:11,74.7013,71.7054
TWKHH01OPTIPW6V,2021/7/17 22:08,75.2366,71.8653
TWKHH01OPTIPW6V,2021/7/17 22:05,78.297,71.1644
TWKHH01OPTIPW6V,2021/7/17 22:02,76.1771,70.8528
TWKHH01OPTIPW6V,2021/7/17 21:59,76.6131,70.7804
TWKHH01OPTIPW6V,2021/7/17 21:56,75.6318,70.4394
TWKHH01OPTIPW6V,2021/7/17 21:53,75.1298,71.3623
TWKHH01OPTIPW6V,2021/7/17 21:50,76.0203,70.881
TWKHH01OPTIPW6V,2021/7/17 21:47,75.7089,71.7855
TWKHH01OPTIPW6V,2021/7/17 21:44,76.6895,69.2326
TWKHH01OPTIPW6V,2021/7/17 21:41,80.9597,75.985
TWKHH01OPTIPW6V,2021/7/17 21:38,93.3793,79.1298
TWKHH01OPTIPW6V,2021/7/17 21:35,85.3955,71.6399
TWKHH01OPTIPW6V,2021/7/17 21:32,76.1597,77.8582
TWKHH01OPTIPW6V,2021/7/17 21:29,85.4519,71.4365
TWKHH01OPTIPW6V,2021/7/17 21:26,75.3679,74.5142
TWKHH01OPTIPW6V,2021/7/17 21:23,87.2976,69.8554
TWKHH01OPTIPW6V,2021/7/17 21:20,73.498,76.6089
TWKHH01OPTIPW6V,2021/7/17 21:17,90.6219,76.238
