,earlystop_patience,kernel_size_1,latent_sample_rate,nb_stacks,start_filter_no,loss,logcosh,val_loss,val_logcosh,epochs_trained,date_time,model_name
0,45,16,4,1,128,0.00027756355120800436,0.00027756355120800436,0.0020469946321099997,0.0020469946321099997,100.0,20210927-010809,TCNAE-20210927-010809:_c=4.00_f=128_k=16_stk=1_er=45
0,29,16,4,3,16,0.009924162179231644,0.009924161247909069,0.016718080267310143,0.016718080267310143,100.0,20210927-010931,TCNAE-20210927-010931:_c=4.00_f=16_k=16_stk=3_er=29
0,27,19,16,3,16,0.0546586699783802,0.0546586699783802,0.05924317240715027,0.05924317240715027,100.0,20210927-011143,TCNAE-20210927-011143:_c=16.00_f=16_k=19_stk=3_er=27
0,37,19,16,3,128,0.026058122515678406,0.026058122515678406,0.04003944247961044,0.04003944247961044,100.0,20210927-011357,TCNAE-20210927-011357:_c=16.00_f=128_k=19_stk=3_er=37
0,30,18,4,1,16,0.006553093437105417,0.006553093437105417,0.008440720848739147,0.008440720848739147,100.0,20210927-011828,TCNAE-20210927-011828:_c=4.00_f=16_k=18_stk=1_er=30
0,36,12,32,2,32,0.055003583431243896,0.055003583431243896,0.057664621621370316,0.057664621621370316,100.0,20210927-011924,TCNAE-20210927-011924:_c=32.00_f=32_k=12_stk=2_er=36
0,31,7,16,4,16,0.05883123725652695,0.05883123725652695,0.061255015432834625,0.061255015432834625,100.0,20210927-012058,TCNAE-20210927-012058:_c=16.00_f=16_k=7_stk=4_er=31
0,44,3,8,3,16,0.06184897571802139,0.06184897571802139,0.0637517049908638,0.0637517049908638,100.0,20210927-012344,TCNAE-20210927-012344:_c=8.00_f=16_k=3_stk=3_er=44
0,34,17,4,3,64,0.001571817323565483,0.001571817323565483,0.004987620748579502,0.004987620748579502,100.0,20210927-012554,TCNAE-20210927-012554:_c=4.00_f=64_k=17_stk=3_er=34
0,38,8,8,1,32,0.00909392349421978,0.00909392349421978,0.019758841022849083,0.019758841022849083,100.0,20210927-012829,TCNAE-20210927-012829:_c=8.00_f=32_k=8_stk=1_er=38
0,20,9,2,3,16,0.00676609156653285,0.00676609156653285,0.007560452912002802,0.007560452912002802,100.0,20210927-012925,TCNAE-20210927-012925:_c=2.00_f=16_k=9_stk=3_er=20
0,34,19,2,1,128,0.0006543074850924313,0.0006543074850924313,0.0009105814388021827,0.0009105814388021827,100.0,20210927-013133,TCNAE-20210927-013133:_c=2.00_f=128_k=19_stk=1_er=34
0,22,5,8,2,16,0.037725601345300674,0.037725601345300674,0.04489250108599663,0.04489250108599663,100.0,20210927-013308,TCNAE-20210927-013308:_c=8.00_f=16_k=5_stk=2_er=22
0,32,8,2,2,16,0.003931949380785227,0.003931949380785227,0.005247419700026512,0.005247419700026512,100.0,20210927-013442,TCNAE-20210927-013442:_c=2.00_f=16_k=8_stk=2_er=32
0,22,10,16,1,64,0.01252368651330471,0.01252368651330471,0.034462038427591324,0.034462038427591324,100.0,20210927-013616,TCNAE-20210927-013616:_c=16.00_f=64_k=10_stk=1_er=22
0,31,11,8,2,64,0.001693751197308302,0.001693751197308302,0.010050438344478607,0.010050438344478607,100.0,20210927-013710,TCNAE-20210927-013710:_c=8.00_f=64_k=11_stk=2_er=31
0,41,5,2,1,64,0.0005901948316022754,0.0005901948316022754,0.0006949332891963422,0.0006949332891963422,100.0,20210927-013841,TCNAE-20210927-013841:_c=2.00_f=64_k=5_stk=1_er=41
0,26,6,2,4,64,0.0019398266449570656,0.0019398266449570656,0.0034392138477414846,0.0034392138477414846,100.0,20210927-013939,TCNAE-20210927-013939:_c=2.00_f=64_k=6_stk=4_er=26
0,38,11,2,1,128,0.00033975104452110827,0.00033975104452110827,0.0006506697391159832,0.0006506697391159832,100.0,20210927-014225,TCNAE-20210927-014225:_c=2.00_f=128_k=11_stk=1_er=38
0,43,13,32,2,32,0.05508658289909363,0.05508658289909363,0.05724133178591728,0.05724133178591728,100.0,20210927-014329,TCNAE-20210927-014329:_c=32.00_f=32_k=13_stk=2_er=43
0,40,15,16,2,128,0.008772573433816433,0.008772573433816433,0.029245717450976372,0.029245717450976372,100.0,20210927-014503,TCNAE-20210927-014503:_c=16.00_f=128_k=15_stk=2_er=40
0,41,8,16,1,32,0.036906786262989044,0.036906786262989044,0.050369955599308014,0.050369955599308014,100.0,20210927-014716,TCNAE-20210927-014716:_c=16.00_f=32_k=8_stk=1_er=41
0,35,12,4,4,16,0.016457753255963326,0.016457753255963326,0.023459481075406075,0.023459481075406075,100.0,20210927-014811,TCNAE-20210927-014811:_c=4.00_f=16_k=12_stk=4_er=35
0,33,3,16,4,32,0.06266828626394272,0.06266828626394272,0.0671045258641243,0.0671045258641243,100.0,20210927-015055,TCNAE-20210927-015055:_c=16.00_f=32_k=3_stk=4_er=33
0,21,11,32,1,128,0.038271497935056686,0.038271497935056686,0.05404314026236534,0.05404314026236534,100.0,20210927-015337,TCNAE-20210927-015337:_c=32.00_f=128_k=11_stk=1_er=21
0,23,6,2,4,128,0.0007285900064744055,0.0007285900064744055,0.001491269562393427,0.001491269562393427,100.0,20210927-015439,TCNAE-20210927-015439:_c=2.00_f=128_k=6_stk=4_er=23
0,27,5,4,2,64,0.0017336163436993957,0.0017336163436993957,0.0036703695077449083,0.0036703695077449083,100.0,20210927-015808,TCNAE-20210927-015808:_c=4.00_f=64_k=5_stk=2_er=27
0,27,8,32,1,64,0.053523994982242584,0.053523994982242584,0.05953066796064377,0.05953066796064377,93.0,20210927-015942,TCNAE-20210927-015942:_c=32.00_f=64_k=8_stk=1_er=27
0,39,18,2,2,128,0.00027942087035626173,0.00027942087035626173,0.0010472601279616356,0.0010472601279616356,100.0,20210927-020034,TCNAE-20210927-020034:_c=2.00_f=128_k=18_stk=2_er=39
0,42,17,32,3,32,0.057442184537649155,0.057442184537649155,0.05895852670073509,0.05895852670073509,100.0,20210927-020333,TCNAE-20210927-020333:_c=32.00_f=32_k=17_stk=3_er=42
0,24,18,32,4,128,0.054373957216739655,0.054373957216739655,0.05680905655026436,0.05680905655026436,100.0,20210927-020544,TCNAE-20210927-020544:_c=32.00_f=128_k=18_stk=4_er=24
0,48,5,4,4,16,0.023835059255361557,0.023835059255361557,0.02669496461749077,0.02669496461749077,100.0,20210927-021131,TCNAE-20210927-021131:_c=4.00_f=16_k=5_stk=4_er=48
0,42,2,2,3,128,0.0007962388917803764,0.0007962388917803764,0.0012790155597031116,0.0012790155597031116,100.0,20210927-021419,TCNAE-20210927-021419:_c=2.00_f=128_k=2_stk=3_er=42
0,48,3,2,3,32,0.006323991809040308,0.006323991809040308,0.007898334413766861,0.007898334413766861,100.0,20210927-021642,TCNAE-20210927-021642:_c=2.00_f=32_k=3_stk=3_er=48
0,41,12,4,2,32,0.002346588298678398,0.002346588298678398,0.0058203693479299545,0.0058203693479299545,100.0,20210927-021848,TCNAE-20210927-021848:_c=4.00_f=32_k=12_stk=2_er=41
0,37,15,32,4,128,0.051688302308321,0.051688302308321,0.056895192712545395,0.056895192712545395,100.0,20210927-022024,TCNAE-20210927-022024:_c=32.00_f=128_k=15_stk=4_er=37
0,43,12,32,2,32,0.054936204105615616,0.054936204105615616,0.0582120306789875,0.0582120306789875,100.0,20210927-022438,TCNAE-20210927-022438:_c=32.00_f=32_k=12_stk=2_er=43
0,39,2,2,3,128,0.0006336875376291573,0.0006336875376291573,0.0013524085516110063,0.0013524085516110063,100.0,20210927-022613,TCNAE-20210927-022613:_c=2.00_f=128_k=2_stk=3_er=39
0,41,8,32,3,32,0.057550299912691116,0.057550299912691116,0.06043468043208122,0.06043468043208122,100.0,20210927-022835,TCNAE-20210927-022835:_c=32.00_f=32_k=8_stk=3_er=41
0,34,2,2,3,64,0.0028034616261720657,0.0028034616261720657,0.004508488811552525,0.004508488811552525,100.0,20210927-023046,TCNAE-20210927-023046:_c=2.00_f=64_k=2_stk=3_er=34
0,21,16,4,4,16,0.015945732593536377,0.015945732593536377,0.022647062316536903,0.022647062316536903,100.0,20210927-023257,TCNAE-20210927-023257:_c=4.00_f=16_k=16_stk=4_er=21
0,44,6,4,1,64,0.0012669869465753436,0.0012669869465753436,0.00323954364284873,0.00323954364284873,100.0,20210927-023545,TCNAE-20210927-023545:_c=4.00_f=64_k=6_stk=1_er=44
0,37,13,4,3,16,0.01179775595664978,0.01179775595664978,0.01743922382593155,0.01743922382593155,100.0,20210927-023639,TCNAE-20210927-023639:_c=4.00_f=16_k=13_stk=3_er=37
0,31,17,8,3,16,0.020506752654910088,0.020506752654910088,0.03166867420077324,0.03166867420077324,100.0,20210927-023853,TCNAE-20210927-023853:_c=8.00_f=16_k=17_stk=3_er=31
0,37,3,32,3,32,0.06325960904359818,0.06325960904359818,0.06575842201709747,0.06575842201709747,100.0,20210927-024107,TCNAE-20210927-024107:_c=32.00_f=32_k=3_stk=3_er=37
0,28,4,4,1,16,0.011076167225837708,0.011076167225837708,0.010799264535307884,0.010799264535307884,100.0,20210927-024312,TCNAE-20210927-024312:_c=4.00_f=16_k=4_stk=1_er=28
0,44,10,16,2,64,0.015028835274279118,0.015028835274279118,0.042382851243019104,0.042382851243019104,100.0,20210927-024405,TCNAE-20210927-024405:_c=16.00_f=64_k=10_stk=2_er=44
0,35,15,8,3,64,0.0023775496520102024,0.0023775496520102024,0.010919131338596344,0.010919131338596344,100.0,20210927-024537,TCNAE-20210927-024537:_c=8.00_f=64_k=15_stk=3_er=35
0,43,18,4,3,64,0.0013269250048324466,0.0013269250048324466,0.005122093018144369,0.005122093018144369,100.0,20210927-024805,TCNAE-20210927-024805:_c=4.00_f=64_k=18_stk=3_er=43
0,45,13,2,2,128,0.00028786802431568503,0.00028786802431568503,0.0007798619917593896,0.0007798619917593896,100.0,20210927-025047,TCNAE-20210927-025047:_c=2.00_f=128_k=13_stk=2_er=45
0,30,3,4,4,64,0.0062720864079892635,0.0062720864079892635,0.011155126616358757,0.011155126616358757,100.0,20210927-025247,TCNAE-20210927-025247:_c=4.00_f=64_k=3_stk=4_er=30
0,21,4,8,4,64,0.018962686881422997,0.018962686881422997,0.029714981094002724,0.029714981094002724,89.0,20210927-025539,TCNAE-20210927-025539:_c=8.00_f=64_k=4_stk=4_er=21
0,42,13,4,3,64,0.0012527736835181713,0.0012527736835181713,0.0038565027061849833,0.0038565027061849833,100.0,20210927-025813,TCNAE-20210927-025813:_c=4.00_f=64_k=13_stk=3_er=42
0,40,9,8,2,16,0.03126458451151848,0.03126458451151848,0.035649776458740234,0.035649776458740234,100.0,20210927-030033,TCNAE-20210927-030033:_c=8.00_f=16_k=9_stk=2_er=40
0,27,18,2,2,32,0.0012475247494876385,0.0012475247494876385,0.002812580671161413,0.002812580671161413,100.0,20210927-030204,TCNAE-20210927-030204:_c=2.00_f=32_k=18_stk=2_er=27
0,49,19,4,1,16,0.0072568561881780624,0.0072568561881780624,0.009999413974583149,0.009999413974583149,100.0,20210927-030339,TCNAE-20210927-030339:_c=4.00_f=16_k=19_stk=1_er=49
0,21,17,32,1,64,0.04588699713349342,0.04588699713349342,0.05506642162799835,0.05506642162799835,100.0,20210927-030434,TCNAE-20210927-030434:_c=32.00_f=64_k=17_stk=1_er=21
0,34,15,16,3,64,0.035295337438583374,0.035295337438583374,0.05131825804710388,0.05131825804710388,100.0,20210927-030533,TCNAE-20210927-030533:_c=16.00_f=64_k=15_stk=3_er=34
0,35,4,32,1,64,0.05008659139275551,0.05008659139275551,0.0609627366065979,0.0609627366065979,100.0,20210927-030758,TCNAE-20210927-030758:_c=32.00_f=64_k=4_stk=1_er=35
0,44,8,8,3,64,0.0054626017808914185,0.0054626017808914185,0.017352115362882614,0.017352115362882614,100.0,20210927-030853,TCNAE-20210927-030853:_c=8.00_f=64_k=8_stk=3_er=44
0,46,4,8,4,32,0.03061731718480587,0.03061731718480587,0.04526188224554062,0.04526188224554062,100.0,20210927-031104,TCNAE-20210927-031104:_c=8.00_f=32_k=4_stk=4_er=46
0,29,3,4,1,16,0.012699269689619541,0.012699269689619541,0.012637150473892689,0.012637150473892689,100.0,20210927-031348,TCNAE-20210927-031348:_c=4.00_f=16_k=3_stk=1_er=29
0,28,19,4,1,64,0.0006391922943294048,0.0006391922943294048,0.002873562276363373,0.002873562276363373,100.0,20210927-031441,TCNAE-20210927-031441:_c=4.00_f=64_k=19_stk=1_er=28
0,33,14,32,2,32,0.05664103478193283,0.05664103478193283,0.059310369193553925,0.059310369193553925,100.0,20210927-031544,TCNAE-20210927-031544:_c=32.00_f=32_k=14_stk=2_er=33
0,33,13,16,3,64,0.030626893043518066,0.030626893043518066,0.04941205307841301,0.04941205307841301,100.0,20210927-031718,TCNAE-20210927-031718:_c=16.00_f=64_k=13_stk=3_er=33
0,27,13,32,2,64,0.04977313429117203,0.04977313429117203,0.05642910301685333,0.05642910301685333,100.0,20210927-031935,TCNAE-20210927-031935:_c=32.00_f=64_k=13_stk=2_er=27
0,29,7,16,4,128,0.02194356359541416,0.02194356359541416,0.043926090002059937,0.043926090002059937,100.0,20210927-032113,TCNAE-20210927-032113:_c=16.00_f=128_k=7_stk=4_er=29
0,31,17,8,4,16,0.03774135187268257,0.03774135187268257,0.048436179757118225,0.048436179757118225,100.0,20210927-032438,TCNAE-20210927-032438:_c=8.00_f=16_k=17_stk=4_er=31
0,33,17,4,4,16,0.013844363391399384,0.013844363391399384,0.01917703077197075,0.01917703077197075,100.0,20210927-032729,TCNAE-20210927-032729:_c=4.00_f=16_k=17_stk=4_er=33
0,44,14,32,2,32,0.05495523661375046,0.05495523661375046,0.05804253742098808,0.05804253742098808,100.0,20210927-033021,TCNAE-20210927-033021:_c=32.00_f=32_k=14_stk=2_er=44
0,34,14,16,2,32,0.03885141387581825,0.03885141387581825,0.04919807240366936,0.04919807240366936,100.0,20210927-033153,TCNAE-20210927-033153:_c=16.00_f=32_k=14_stk=2_er=34
0,25,2,32,2,16,0.06907346844673157,0.06907346844673157,0.07042760401964188,0.07042760401964188,100.0,20210927-033327,TCNAE-20210927-033327:_c=32.00_f=16_k=2_stk=2_er=25
0,35,7,16,2,32,0.04623962938785553,0.04623962938785553,0.05073588714003563,0.05073588714003563,100.0,20210927-033458,TCNAE-20210927-033458:_c=16.00_f=32_k=7_stk=2_er=35
0,32,11,2,1,32,0.0012883126037195325,0.0012883126037195325,0.002139307791367173,0.002139307791367173,100.0,20210927-033627,TCNAE-20210927-033627:_c=2.00_f=32_k=11_stk=1_er=32
0,39,16,16,4,64,0.04937252029776573,0.04937252029776573,0.05524522811174393,0.05524522811174393,100.0,20210927-033722,TCNAE-20210927-033722:_c=16.00_f=64_k=16_stk=4_er=39
0,39,6,32,2,16,0.06554876267910004,0.06554876267910004,0.06759969145059586,0.06759969145059586,100.0,20210927-034041,TCNAE-20210927-034041:_c=32.00_f=16_k=6_stk=2_er=39
0,48,10,2,3,64,0.0008758764015510678,0.0008758764015510678,0.00201966124586761,0.00201966124586761,100.0,20210927-034214,TCNAE-20210927-034214:_c=2.00_f=64_k=10_stk=3_er=48
0,35,12,32,3,16,0.06311582773923874,0.06311582773923874,0.06453466415405273,0.06453466415405273,100.0,20210927-034422,TCNAE-20210927-034422:_c=32.00_f=16_k=12_stk=3_er=35
0,38,19,4,4,64,0.0014802709920331836,0.0014802709920331836,0.0049023013561964035,0.0049023013561964035,100.0,20210927-034629,TCNAE-20210927-034629:_c=4.00_f=64_k=19_stk=4_er=38
0,22,13,4,4,128,0.0008794066961854696,0.0008794066961854696,0.0031427170615643263,0.0031427170615643263,100.0,20210927-035007,TCNAE-20210927-035007:_c=4.00_f=128_k=13_stk=4_er=22
0,29,2,32,1,32,0.06514953821897507,0.06514953821897507,0.06725307554006577,0.06725307554006577,100.0,20210927-035355,TCNAE-20210927-035355:_c=32.00_f=32_k=2_stk=1_er=29
0,33,7,16,2,16,0.059219006448984146,0.059219006448984146,0.06341210752725601,0.06341210752725601,100.0,20210927-035450,TCNAE-20210927-035450:_c=16.00_f=16_k=7_stk=2_er=33
0,38,14,16,4,128,0.024750621989369392,0.024750621989369392,0.04701807349920273,0.04701807349920273,100.0,20210927-035624,TCNAE-20210927-035624:_c=16.00_f=128_k=14_stk=4_er=38
0,32,9,8,1,64,0.0018942269962280989,0.0018942269962280989,0.007835516706109047,0.007835516706109047,100.0,20210927-040021,TCNAE-20210927-040021:_c=8.00_f=64_k=9_stk=1_er=32
0,26,4,8,1,16,0.02805318683385849,0.02805318683385849,0.03006192110478878,0.03006192110478878,100.0,20210927-040115,TCNAE-20210927-040115:_c=8.00_f=16_k=4_stk=1_er=26
0,28,11,2,3,32,0.0019205455901101232,0.0019205455901101232,0.0032046667765825987,0.0032046667765825987,100.0,20210927-040209,TCNAE-20210927-040209:_c=2.00_f=32_k=11_stk=3_er=28
0,46,7,4,2,128,0.0005369690479710698,0.0005369690479710698,0.0018399793189018965,0.0018399793189018965,100.0,20210927-040419,TCNAE-20210927-040419:_c=4.00_f=128_k=7_stk=2_er=46
0,38,5,8,1,64,0.005795385222882032,0.005795385222882032,0.013009186834096909,0.013009186834096909,100.0,20210927-040609,TCNAE-20210927-040609:_c=8.00_f=64_k=5_stk=1_er=38
0,32,2,4,3,16,0.036329030990600586,0.036329030990600586,0.04005540907382965,0.04005540907382965,100.0,20210927-040705,TCNAE-20210927-040705:_c=4.00_f=16_k=2_stk=3_er=32
